"Gene","Phenotype","Category"
"PARN","22192#Z-adjusted T/S log","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","22192#Z-adjusted T/S log","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30040#Mean corpuscular volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30040#Mean corpuscular volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30040#Mean corpuscular volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PARN","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCDHGB7","30100#Mean platelet (thrombocyte) volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCK1","30610#Alkaline phosphatase","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCK1","30610#Alkaline phosphatase","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK1","21001#Body mass index (BMI)","Chapter XXI Factors influencing health status and contact with health services"
"PCSK1","21002#Weight","Chapter XXI Factors influencing health status and contact with health services"
"PCSK1","23104#Body mass index (BMI)","Chapter XXI Factors influencing health status and contact with health services"
"PCSK1","23112#Leg fat mass (right)","Chapter XXI Factors influencing health status and contact with health services"
"PCSK1","23116#Leg fat mass (left)","Chapter XXI Factors influencing health status and contact with health services"
"PCSK1","48#Waist circumference","Chapter XXI Factors influencing health status and contact with health services"
"PCSK9","23400#NMR Total Cholesterol","NMR Metabolomics"
"PCSK9","23400#NMR Total Cholesterol","NMR Metabolomics"
"PCSK9","23400#NMR Total Cholesterol","NMR Metabolomics"
"PCSK9","23400#NMR Total Cholesterol","NMR Metabolomics"
"PCSK9","23400#NMR Total Cholesterol","NMR Metabolomics"
"PCSK9","23400#Total Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23400#Total Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23400#Total Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23400#Total Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23400#Total Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23401#NMR Total Cholesterol Minus HDL-C","NMR Metabolomics"
"PCSK9","23401#NMR Total Cholesterol Minus HDL-C","NMR Metabolomics"
"PCSK9","23401#NMR Total Cholesterol Minus HDL-C","NMR Metabolomics"
"PCSK9","23401#NMR Total Cholesterol Minus HDL-C","NMR Metabolomics"
"PCSK9","23401#NMR Total Cholesterol Minus HDL-C","NMR Metabolomics"
"PCSK9","23401#Total Cholesterol Minus HDL-C","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23401#Total Cholesterol Minus HDL-C","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23401#Total Cholesterol Minus HDL-C","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23401#Total Cholesterol Minus HDL-C","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23401#Total Cholesterol Minus HDL-C","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23402#NMR Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","NMR Metabolomics"
"PCSK9","23402#NMR Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","NMR Metabolomics"
"PCSK9","23402#NMR Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","NMR Metabolomics"
"PCSK9","23402#NMR Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","NMR Metabolomics"
"PCSK9","23402#NMR Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","NMR Metabolomics"
"PCSK9","23402#Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23402#Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23402#Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23402#Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23402#Remnant Cholesterol (Non-HDL Non-LDL -Cholesterol)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23403#NMR VLDL Cholesterol","NMR Metabolomics"
"PCSK9","23403#NMR VLDL Cholesterol","NMR Metabolomics"
"PCSK9","23403#NMR VLDL Cholesterol","NMR Metabolomics"
"PCSK9","23403#NMR VLDL Cholesterol","NMR Metabolomics"
"PCSK9","23403#NMR VLDL Cholesterol","NMR Metabolomics"
"PCSK9","23403#VLDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23403#VLDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23403#VLDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23403#VLDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23403#VLDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#Clinical LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#Clinical LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#Clinical LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#Clinical LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#Clinical LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23404#NMR Clinical LDL Cholesterol","NMR Metabolomics"
"PCSK9","23404#NMR Clinical LDL Cholesterol","NMR Metabolomics"
"PCSK9","23404#NMR Clinical LDL Cholesterol","NMR Metabolomics"
"PCSK9","23404#NMR Clinical LDL Cholesterol","NMR Metabolomics"
"PCSK9","23404#NMR Clinical LDL Cholesterol","NMR Metabolomics"
"PCSK9","23405#LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23405#LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23405#LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23405#LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23405#LDL Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23405#NMR LDL Cholesterol","NMR Metabolomics"
"PCSK9","23405#NMR LDL Cholesterol","NMR Metabolomics"
"PCSK9","23405#NMR LDL Cholesterol","NMR Metabolomics"
"PCSK9","23405#NMR LDL Cholesterol","NMR Metabolomics"
"PCSK9","23405#NMR LDL Cholesterol","NMR Metabolomics"
"PCSK9","23409#NMR Triglycerides in LDL","NMR Metabolomics"
"PCSK9","23409#NMR Triglycerides in LDL","NMR Metabolomics"
"PCSK9","23409#Triglycerides in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23409#Triglycerides in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23411#NMR Total Phospholipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23411#NMR Total Phospholipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23411#NMR Total Phospholipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23411#NMR Total Phospholipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23411#NMR Total Phospholipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23411#Total Phospholipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23411#Total Phospholipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23412#NMR Phospholipids in VLDL","NMR Metabolomics"
"PCSK9","23412#NMR Phospholipids in VLDL","NMR Metabolomics"
"PCSK9","23412#NMR Phospholipids in VLDL","NMR Metabolomics"
"PCSK9","23412#NMR Phospholipids in VLDL","NMR Metabolomics"
"PCSK9","23412#NMR Phospholipids in VLDL","NMR Metabolomics"
"PCSK9","23412#Phospholipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23412#Phospholipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23412#Phospholipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23412#Phospholipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23412#Phospholipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23413#NMR Phospholipids in LDL","NMR Metabolomics"
"PCSK9","23413#NMR Phospholipids in LDL","NMR Metabolomics"
"PCSK9","23413#NMR Phospholipids in LDL","NMR Metabolomics"
"PCSK9","23413#NMR Phospholipids in LDL","NMR Metabolomics"
"PCSK9","23413#NMR Phospholipids in LDL","NMR Metabolomics"
"PCSK9","23413#Phospholipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23413#Phospholipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23413#Phospholipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23413#Phospholipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23413#Phospholipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23415#NMR Total Esterified Cholesterol","NMR Metabolomics"
"PCSK9","23415#NMR Total Esterified Cholesterol","NMR Metabolomics"
"PCSK9","23415#NMR Total Esterified Cholesterol","NMR Metabolomics"
"PCSK9","23415#NMR Total Esterified Cholesterol","NMR Metabolomics"
"PCSK9","23415#NMR Total Esterified Cholesterol","NMR Metabolomics"
"PCSK9","23415#Total Esterified Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23415#Total Esterified Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23415#Total Esterified Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23415#Total Esterified Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23415#Total Esterified Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#Cholesteryl Esters in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#Cholesteryl Esters in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#Cholesteryl Esters in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#Cholesteryl Esters in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#Cholesteryl Esters in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23416#NMR Cholesteryl Esters in VLDL","NMR Metabolomics"
"PCSK9","23416#NMR Cholesteryl Esters in VLDL","NMR Metabolomics"
"PCSK9","23416#NMR Cholesteryl Esters in VLDL","NMR Metabolomics"
"PCSK9","23416#NMR Cholesteryl Esters in VLDL","NMR Metabolomics"
"PCSK9","23416#NMR Cholesteryl Esters in VLDL","NMR Metabolomics"
"PCSK9","23417#Cholesteryl Esters in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23417#Cholesteryl Esters in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23417#Cholesteryl Esters in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23417#Cholesteryl Esters in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23417#Cholesteryl Esters in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23417#NMR Cholesteryl Esters in LDL","NMR Metabolomics"
"PCSK9","23417#NMR Cholesteryl Esters in LDL","NMR Metabolomics"
"PCSK9","23417#NMR Cholesteryl Esters in LDL","NMR Metabolomics"
"PCSK9","23417#NMR Cholesteryl Esters in LDL","NMR Metabolomics"
"PCSK9","23417#NMR Cholesteryl Esters in LDL","NMR Metabolomics"
"PCSK9","23419#NMR Total Free Cholesterol","NMR Metabolomics"
"PCSK9","23419#NMR Total Free Cholesterol","NMR Metabolomics"
"PCSK9","23419#NMR Total Free Cholesterol","NMR Metabolomics"
"PCSK9","23419#NMR Total Free Cholesterol","NMR Metabolomics"
"PCSK9","23419#NMR Total Free Cholesterol","NMR Metabolomics"
"PCSK9","23419#Total Free Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23419#Total Free Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23419#Total Free Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23419#Total Free Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23419#Total Free Cholesterol","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#Free Cholesterol in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#Free Cholesterol in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#Free Cholesterol in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#Free Cholesterol in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#Free Cholesterol in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23420#NMR Free Cholesterol in VLDL","NMR Metabolomics"
"PCSK9","23420#NMR Free Cholesterol in VLDL","NMR Metabolomics"
"PCSK9","23420#NMR Free Cholesterol in VLDL","NMR Metabolomics"
"PCSK9","23420#NMR Free Cholesterol in VLDL","NMR Metabolomics"
"PCSK9","23420#NMR Free Cholesterol in VLDL","NMR Metabolomics"
"PCSK9","23421#Free Cholesterol in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23421#Free Cholesterol in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23421#Free Cholesterol in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23421#Free Cholesterol in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23421#Free Cholesterol in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23421#NMR Free Cholesterol in LDL","NMR Metabolomics"
"PCSK9","23421#NMR Free Cholesterol in LDL","NMR Metabolomics"
"PCSK9","23421#NMR Free Cholesterol in LDL","NMR Metabolomics"
"PCSK9","23421#NMR Free Cholesterol in LDL","NMR Metabolomics"
"PCSK9","23421#NMR Free Cholesterol in LDL","NMR Metabolomics"
"PCSK9","23423#NMR Total Lipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23423#NMR Total Lipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23423#NMR Total Lipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23423#NMR Total Lipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23423#NMR Total Lipids in Lipoprotein Particles","NMR Metabolomics"
"PCSK9","23423#Total Lipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23423#Total Lipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23423#Total Lipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23423#Total Lipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23423#Total Lipids in Lipoprotein Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23424#NMR Total Lipids in VLDL","NMR Metabolomics"
"PCSK9","23424#NMR Total Lipids in VLDL","NMR Metabolomics"
"PCSK9","23424#NMR Total Lipids in VLDL","NMR Metabolomics"
"PCSK9","23424#Total Lipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23424#Total Lipids in VLDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23425#NMR Total Lipids in LDL","NMR Metabolomics"
"PCSK9","23425#NMR Total Lipids in LDL","NMR Metabolomics"
"PCSK9","23425#NMR Total Lipids in LDL","NMR Metabolomics"
"PCSK9","23425#NMR Total Lipids in LDL","NMR Metabolomics"
"PCSK9","23425#NMR Total Lipids in LDL","NMR Metabolomics"
"PCSK9","23425#Total Lipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23425#Total Lipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23425#Total Lipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23425#Total Lipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23425#Total Lipids in LDL","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#Concentration of VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#Concentration of VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#Concentration of VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#Concentration of VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#Concentration of VLDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23428#NMR Concentration of VLDL Particles","NMR Metabolomics"
"PCSK9","23428#NMR Concentration of VLDL Particles","NMR Metabolomics"
"PCSK9","23428#NMR Concentration of VLDL Particles","NMR Metabolomics"
"PCSK9","23428#NMR Concentration of VLDL Particles","NMR Metabolomics"
"PCSK9","23428#NMR Concentration of VLDL Particles","NMR Metabolomics"
"PCSK9","23429#Concentration of LDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23429#Concentration of LDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23429#Concentration of LDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23429#Concentration of LDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23429#Concentration of LDL Particles","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23429#NMR Concentration of LDL Particles","NMR Metabolomics"
"PCSK9","23429#NMR Concentration of LDL Particles","NMR Metabolomics"
"PCSK9","23429#NMR Concentration of LDL Particles","NMR Metabolomics"
"PCSK9","23429#NMR Concentration of LDL Particles","NMR Metabolomics"
"PCSK9","23429#NMR Concentration of LDL Particles","NMR Metabolomics"
"PCSK9","23434#NMR Phosphoglycerides","NMR Metabolomics"
"PCSK9","23434#NMR Phosphoglycerides","NMR Metabolomics"
"PCSK9","23436#NMR Total Cholines","NMR Metabolomics"
"PCSK9","23436#NMR Total Cholines","NMR Metabolomics"
"PCSK9","23436#NMR Total Cholines","NMR Metabolomics"
"PCSK9","23436#NMR Total Cholines","NMR Metabolomics"
"PCSK9","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"PCSK9","23437#NMR Phosphatidylcholines","NMR Metabolomics"
"PCSK9","23438#NMR Sphingomyelins","NMR Metabolomics"
"PCSK9","23438#NMR Sphingomyelins","NMR Metabolomics"
"PCSK9","23438#NMR Sphingomyelins","NMR Metabolomics"
"PCSK9","23438#NMR Sphingomyelins","NMR Metabolomics"
"PCSK9","23438#NMR Sphingomyelins","NMR Metabolomics"
"PCSK9","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23438#Sphingomyelins","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#Apolipoprotein B","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23439#NMR Apolipoprotein B","NMR Metabolomics"
"PCSK9","23439#NMR Apolipoprotein B","NMR Metabolomics"
"PCSK9","23439#NMR Apolipoprotein B","NMR Metabolomics"
"PCSK9","23439#NMR Apolipoprotein B","NMR Metabolomics"
"PCSK9","23439#NMR Apolipoprotein B","NMR Metabolomics"
"PCSK9","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23441#Apolipoprotein B to Apolipoprotein A1 ratio","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"PCSK9","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"PCSK9","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"PCSK9","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"PCSK9","23441#NMR Apolipoprotein B to Apolipoprotein A1 ratio","NMR Metabolomics"
"PCSK9","23442#NMR Total Fatty Acids","NMR Metabolomics"
"PCSK9","23442#NMR Total Fatty Acids","NMR Metabolomics"
"PCSK9","23442#NMR Total Fatty Acids","NMR Metabolomics"
"PCSK9","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23442#Total Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"PCSK9","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"PCSK9","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"PCSK9","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"PCSK9","23445#NMR Omega-6 Fatty Acids","NMR Metabolomics"
"PCSK9","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23445#Omega-6 Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23446#NMR Polyunsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23446#Polyunsaturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23447#NMR Monounsaturated Fatty Acids","NMR Metabolomics"
"PCSK9","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"PCSK9","23448#NMR Saturated Fatty Acids","NMR Metabolomics"
"PCSK9","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23448#Saturated Fatty Acids","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"PCSK9","23449#Linoleic Acid","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
