"Gene","Phenotype","Category"
"SRSF2","41202#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","41202#C92#Myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","41202#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"SRSF2","41202#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"SRSF2","41202#C93#Monocytic leukaemia","Chapter II Neoplasms"
"SRSF2","41202#C93#Monocytic leukaemia","Chapter II Neoplasms"
"SRSF2","41202#C931#Chronic myelomonocytic leukaemia","Chapter II Neoplasms"
"SRSF2","41202#C931#Chronic myelomonocytic leukaemia","Chapter II Neoplasms"
"SRSF2","41202#ChapterIII#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#ChapterIII#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"SRSF2","41202#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"SRSF2","41202#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"SRSF2","41202#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"SRSF2","41202#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","41202#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","41202#D474#Osteomyelofibrosis","Chapter II Neoplasms"
"SRSF2","41202#D474#Osteomyelofibrosis","Chapter II Neoplasms"
"SRSF2","41202#D69#Purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#D69#Purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#D696#Thrombocytopenia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#D696#Thrombocytopenia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","41202#D70#Agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#A41#Other sepsis","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#A41#Other sepsis","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#A419#Sepsis unspecified","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#A419#Sepsis unspecified","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#Block A30-A49#A30-A49 Other bacterial diseases","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#Block A30-A49#A30-A49 Other bacterial diseases","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","union#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","union#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"SRSF2","union#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"SRSF2","union#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block D60-D64#D60-D64 Aplastic and other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block D65-D69#D65-D69 Coagulation defects| purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Block E70-E90#E70-E90 Metabolic disorders","Chapter IV Endocrine nutritional and metabolic diseases"
"SRSF2","union#Block J09-J18#J09-J18 Influenza and pneumonia","Chapter X Diseases of the respiratory system"
"SRSF2","union#Block J09-J18#J09-J18 Influenza and pneumonia","Chapter X Diseases of the respiratory system"
"SRSF2","union#Block J90-J94#J90-J94 Other diseases of pleura","Chapter X Diseases of the respiratory system"
"SRSF2","union#Block J95-J99#J95-J99 Other diseases of the respiratory system","Chapter X Diseases of the respiratory system"
"SRSF2","union#Block N17-N19#N17-N19 Renal failure","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#Block N17-N19#N17-N19 Renal failure","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#Block R20-R23#R20-R23 Symptoms and signs involving the skin and subcutaneous tissue","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#Block R20-R23#R20-R23 Symptoms and signs involving the skin and subcutaneous tissue","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#Block R50-R69#R50-R69 General symptoms and signs","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#C92#Myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","union#C92#Myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","union#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"SRSF2","union#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"SRSF2","union#C921#Chronic myeloid leukaemia [CML] BCR|ABL-positive","Chapter II Neoplasms"
"SRSF2","union#C921#Chronic myeloid leukaemia [CML] BCR|ABL-positive","Chapter II Neoplasms"
"SRSF2","union#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","union#C927#Other myeloid leukaemia","Chapter II Neoplasms"
"SRSF2","union#C929#Myeloid leukaemia unspecified","Chapter II Neoplasms"
"SRSF2","union#C929#Myeloid leukaemia unspecified","Chapter II Neoplasms"
"SRSF2","union#C93#Monocytic leukaemia","Chapter II Neoplasms"
"SRSF2","union#C93#Monocytic leukaemia","Chapter II Neoplasms"
"SRSF2","union#C931#Chronic myelomonocytic leukaemia","Chapter II Neoplasms"
"SRSF2","union#C931#Chronic myelomonocytic leukaemia","Chapter II Neoplasms"
"SRSF2","union#Chapter I#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#Chapter I#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"SRSF2","union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#Chapter IV#Chapter IV Endocrine| nutritional and metabolic diseases","Chapter IV Endocrine nutritional and metabolic diseases"
"SRSF2","union#Chapter X#Chapter X Diseases of the respiratory system","Chapter X Diseases of the respiratory system"
"SRSF2","union#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"SRSF2","union#D46#Myelodysplastic syndromes","Chapter II Neoplasms"
"SRSF2","union#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"SRSF2","union#D469#Myelodysplastic syndrome unspecified","Chapter II Neoplasms"
"SRSF2","union#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","union#D47#Other neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue","Chapter II Neoplasms"
"SRSF2","union#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"SRSF2","union#D471#Chronic myeloproliferative disease","Chapter II Neoplasms"
"SRSF2","union#D474#Osteomyelofibrosis","Chapter II Neoplasms"
"SRSF2","union#D474#Osteomyelofibrosis","Chapter II Neoplasms"
"SRSF2","union#D64#Other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D64#Other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D649#Anaemia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D649#Anaemia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D69#Purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D69#Purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D696#Thrombocytopenia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D696#Thrombocytopenia unspecified","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D70#Agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#D70#Agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"SRSF2","union#E87#Other disorders of fluid electrolyte and acid-base balance","Chapter IV Endocrine nutritional and metabolic diseases"
"SRSF2","union#E87#Other disorders of fluid electrolyte and acid-base balance","Chapter IV Endocrine nutritional and metabolic diseases"
"SRSF2","union#I50#Heart failure","Chapter IX Diseases of the circulatory system"
"SRSF2","union#J181#Lobar pneumonia unspecified","Chapter X Diseases of the respiratory system"
"SRSF2","union#J189#Pneumonia unspecified","Chapter X Diseases of the respiratory system"
"SRSF2","union#J90#Pleural effusion not elsewhere classified","Chapter X Diseases of the respiratory system"
"SRSF2","union#N17#Acute renal failure","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#N17#Acute renal failure","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#N179#Acute renal failure unspecified","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#N179#Acute renal failure unspecified","Chapter XIV Diseases of the genitourinary system"
"SRSF2","union#R16#Hepatomegaly and splenomegaly not elsewhere classified","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#R161#Splenomegaly not elsewhere classified","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#R161#Splenomegaly not elsewhere classified","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#R21#Rash and other nonspecific skin eruption","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#R21#Rash and other nonspecific skin eruption","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"SRSF2","union#Z511#Chemotherapy session for neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"SRSF2","union#Z513#Blood transfusion (without reported diagnosis)","Chapter XXI Factors influencing health status and contact with health services"
"STAM2","union#E14#Unspecified diabetes mellitus","Chapter IV Endocrine nutritional and metabolic diseases"
"STAM2","union#E14#Unspecified diabetes mellitus","Chapter IV Endocrine nutritional and metabolic diseases"
"TECTA","2247#Hearing difficulty problems","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","2247#Hearing difficulty problems","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","2247#Hearing difficulty problems","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","2247#Hearing difficulty problems","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","2257#Hearing difficulty problems with background noise","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","2257#Hearing difficulty problems with background noise","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H918#Other specified hearing loss","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H918#Other specified hearing loss","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H919#Hearing loss unspecified","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H919#Hearing loss unspecified","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H919#Hearing loss unspecified","Chapter VIII Diseases of the ear and mastoid process"
"TECTA","union#H919#Hearing loss unspecified","Chapter VIII Diseases of the ear and mastoid process"
"TERT","131529#Source of report of J84 other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","131529#Source of report of J84 other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","131529#Source of report of J84 other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","131529#Source of report of J84 other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","131529#Source of report of J84 other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","40001#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","40001#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","40001#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","40001#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","40001#ChapterX#Chapter X Diseases of the respiratory system","Chapter X Diseases of the respiratory system"
"TERT","40001#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","40001#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","40001#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","40001#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","40001#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","40001#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","40001#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","41202#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","41202#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","41202#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","41202#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","41202#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","41202#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","41202#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","41202#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","41202#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","41202#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","41202#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","union#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","union#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","union#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","union#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J84#Other interstitial pulmonary diseases","Chapter X Diseases of the respiratory system"
"TERT","union#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","union#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TERT","union#J841#Other interstitial pulmonary diseases with fibrosis","Chapter X Diseases of the respiratory system"
"TET2","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"TET2","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"TET2","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"TET2","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"TET2","130071#Source of report of A41 other septicaemia","Chapter I Certain infectious and parasitic diseases"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130643#Source of report of D61 other aplastic anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130649#Source of report of D64 other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130649#Source of report of D64 other anaemias","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130659#Source of report of D69 purpura and other haemorrhagic conditions","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130661#Source of report of D70 agranulocytosis","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130671#Source of report of D75 other diseases of blood and blood forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130671#Source of report of D75 other diseases of blood and blood forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130671#Source of report of D75 other diseases of blood and blood forming organs","Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"
"TET2","130829#Source of report of E87 other disorders of fluid electrolyte and acid base balance","Chapter IV Endocrine nutritional and metabolic diseases"
"TET2","130829#Source of report of E87 other disorders of fluid electrolyte and acid base balance","Chapter IV Endocrine nutritional and metabolic diseases"
"TET2","130829#Source of report of E87 other disorders of fluid electrolyte and acid base balance","Chapter IV Endocrine nutritional and metabolic diseases"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131457#Source of report of J18 pneumonia organism unspecified","Chapter X Diseases of the respiratory system"
"TET2","131769#Source of report of L57 skin changes due to chronic exposure to nonionising radiation","Chapter XII Diseases of the skin and subcutaneous tissue"
"TET2","132031#Source of report of N17 acute renal failure","Chapter XIV Diseases of the genitourinary system"
"TET2","132031#Source of report of N17 acute renal failure","Chapter XIV Diseases of the genitourinary system"
"TET2","132031#Source of report of N17 acute renal failure","Chapter XIV Diseases of the genitourinary system"
"TET2","132031#Source of report of N17 acute renal failure","Chapter XIV Diseases of the genitourinary system"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C92#Myeloid leukaemia","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#C920#Acute myeloblastic leukaemia [AML]","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40001#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#Block C81-C96#C81-C96 Malignant neoplasms| stated or presumed to be primary| of lymphoid| haematopoietic and related tissue","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour","Chapter II Neoplasms"
"TET2","40002#ChapterI#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"TET2","40002#ChapterI#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"TET2","40002#ChapterI#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"TET2","40002#ChapterI#Chapter I Certain infectious and parasitic diseases","Chapter I Certain infectious and parasitic diseases"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"TET2","40002#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
